time,sq_5161,sq_5059,sq_5259,sq_4159,sq_4556,city_total,rows_in_interval
2013-11-26 09:30:00+01:00,1109.7101,1737.1647,2476.143,505.9337,508.66736,857291.2,49148
2013-11-26 09:40:00+01:00,1256.808,1721.1555,2692.2886,497.02066,486.5699,867748.75,50055
2013-11-26 09:50:00+01:00,1238.977,1808.6807,3303.487,458.60944,444.27344,874346.1,49600
2013-11-26 10:00:00+01:00,1032.3757,1941.0507,2837.649,481.56207,521.0371,875134.8,49286
2013-11-26 10:10:00+01:00,1288.6603,1972.796,2766.0098,533.43774,499.72382,869152.75,51632
2013-11-26 10:20:00+01:00,1370.1328,1802.323,2746.0867,513.4365,505.46463,869326.9,50332
2013-11-26 10:30:00+01:00,1525.518,1955.9661,2976.5288,477.51392,606.6613,887032.2,51251
2013-11-26 10:40:00+01:00,1407.5284,1853.6074,3206.34,496.50436,498.24142,885388.3,49151
2013-11-26 10:50:00+01:00,1670.1036,2151.4895,2980.98,486.20047,526.12866,873653.6,51024
2013-11-26 11:00:00+01:00,1608.5675,2107.4553,2892.6528,515.5643,551.844,902312.4,51991
2013-11-26 11:10:00+01:00,1654.6439,1911.2511,3106.8225,528.7495,675.8785,903246.06,51621
2013-11-26 11:20:00+01:00,1824.3353,2125.529,2890.9326,471.7902,514.2637,890350.1,50935
2013-11-26 11:30:00+01:00,1879.2399,2279.2412,3280.3223,463.5613,489.00485,900759.2,51107
2013-11-26 11:40:00+01:00,2558.054,2037.9216,3184.653,498.26227,484.1951,898540.75,52888
2013-11-26 11:50:00+01:00,2933.8635,2128.6519,3043.1855,494.47415,487.4194,890624.5,51303
2013-11-26 12:00:00+01:00,2528.1687,2121.3035,3282.7117,646.4912,497.36862,910976.0,52701
2013-11-26 12:10:00+01:00,2488.1133,2230.6108,3160.5745,591.792,592.9489,909837.06,52362
2013-11-26 12:20:00+01:00,2079.5466,3082.0718,3313.7773,557.27985,506.30533,900806.94,50624
2013-11-26 12:30:00+01:00,2599.46,2354.1177,3199.2954,625.28687,459.6824,921186.0,54650
2013-11-26 12:40:00+01:00,2261.564,2440.7085,3534.484,491.5573,527.32086,924935.9,53248
2013-11-26 12:50:00+01:00,2380.33,2736.617,3344.0098,529.60474,572.3253,926849.7,52141
2013-11-26 13:00:00+01:00,2733.0264,2482.405,3473.1357,605.7774,497.64258,944162.75,52153
2013-11-26 13:10:00+01:00,3153.5273,2817.1938,3516.4324,526.697,483.10745,948642.3,49344
2013-11-26 13:20:00+01:00,3351.141,2704.9172,3522.1816,564.5499,465.19345,946753.2,49563
2013-11-26 13:30:00+01:00,3092.1377,2914.7742,3589.6724,509.39728,505.10684,966738.5,50487
2013-11-26 13:40:00+01:00,3058.5583,3078.605,3665.1785,520.8577,606.82245,964552.1,49451
2013-11-26 13:50:00+01:00,3390.9434,3001.8184,3332.82,509.2483,543.19977,956367.8,52178
2013-11-26 14:00:00+01:00,3309.305,2786.451,3240.9993,585.3485,581.0411,962375.5,52477
2013-11-26 14:10:00+01:00,3146.1692,2815.6968,3415.4448,540.2982,637.33344,955218.25,51407
2013-11-26 14:20:00+01:00,3173.781,2971.8284,3633.6035,584.98505,612.8186,939852.25,49416
2013-11-26 14:30:00+01:00,3205.6052,2923.8672,3527.457,654.5678,627.573,949879.3,51200
2013-11-26 14:40:00+01:00,2758.6392,2843.7974,3346.2117,558.384,551.0741,935351.2,49279
2013-11-26 14:50:00+01:00,2663.6353,2867.3691,2616.339,498.25967,598.08795,918163.94,50599
2013-11-26 15:00:00+01:00,2728.628,2729.63,3468.4197,513.2848,570.6048,932458.6,51137
2013-11-26 15:10:00+01:00,2664.613,2556.6262,3083.0405,554.1598,545.0526,925263.7,49807
2013-11-26 15:20:00+01:00,2721.894,2709.6433,2869.5593,629.5905,524.8212,911290.4,52205
2013-11-26 15:30:00+01:00,3036.0374,2331.5024,2963.9558,499.63815,554.01874,925219.44,50473
2013-11-26 15:40:00+01:00,2948.4568,2444.1387,3015.5493,534.74536,525.2124,916639.5,50238
2013-11-26 15:50:00+01:00,2645.7144,2883.82,2762.5112,572.4342,567.16345,909598.2,51383
2013-11-26 16:00:00+01:00,2929.5994,3277.5137,3287.9597,594.40955,600.2114,940781.1,52466
2013-11-26 16:10:00+01:00,2448.3232,2685.0232,3066.8162,662.8944,545.6608,926892.1,49416
2013-11-26 16:20:00+01:00,2462.9727,2674.4944,3117.1746,628.1081,521.09186,902396.8,51290
2013-11-26 16:30:00+01:00,2493.082,2590.9297,2727.692,688.1227,721.9694,910085.3,51780
2013-11-26 16:40:00+01:00,2683.938,2712.2017,2827.0903,515.0288,653.46405,909524.06,52781
2013-11-26 16:50:00+01:00,3000.0798,2558.0312,2799.2817,553.13153,624.16156,890360.8,52421
2013-11-26 17:00:00+01:00,2462.6772,2408.017,2839.224,576.1938,607.6725,908832.8,53444
2013-11-26 17:10:00+01:00,2840.4634,2748.8447,2575.65,516.033,636.06006,903892.4,54101
2013-11-26 17:20:00+01:00,2376.6243,2883.1162,2809.4685,502.8329,612.0055,901179.94,50868
2013-11-26 17:30:00+01:00,2499.3472,2444.019,2659.0645,496.27164,570.27216,916273.06,53507
2013-11-26 17:40:00+01:00,2775.5918,2419.0679,2658.2715,507.05392,571.80334,907426.9,51741
2013-11-26 17:50:00+01:00,2199.8347,2742.674,2421.4685,614.99835,636.0723,895610.6,49268
2013-11-26 18:00:00+01:00,2302.93,3633.418,2616.685,577.95544,572.0541,911743.9,51630
2013-11-26 18:10:00+01:00,2206.2288,2098.659,2433.687,514.4756,617.56396,908542.44,50714
2013-11-26 18:20:00+01:00,2171.7695,2101.817,2427.0862,585.7795,586.52814,899234.3,50763
2013-11-26 18:30:00+01:00,2200.9167,2026.7681,2069.0981,420.16327,602.16077,897036.0,49525
2013-11-26 18:40:00+01:00,2178.6746,2251.3533,2279.8828,466.02145,646.4945,889377.75,49729
2013-11-26 18:50:00+01:00,2148.526,1841.5209,1957.9122,457.74463,690.82666,876640.44,49860
2013-11-26 19:00:00+01:00,2062.5645,1755.8378,2012.2477,510.98236,709.5458,876055.5,49169
2013-11-26 19:10:00+01:00,2113.7239,1672.9147,1828.2323,452.28998,687.46606,853292.0,50008
2013-11-26 19:20:00+01:00,2037.9438,1584.9742,1712.1736,402.66583,722.00195,831862.25,50815
2013-11-26 19:30:00+01:00,2158.4856,1824.6718,1601.9093,381.40643,724.7555,835334.3,46545
2013-11-26 19:40:00+01:00,1804.795,1412.0651,1446.1678,402.58444,704.6328,813607.8,47362
2013-11-26 19:50:00+01:00,1659.5188,1297.971,1400.8812,377.65308,684.8029,795438.94,45122
2013-11-26 20:00:00+01:00,1645.9495,1358.1295,1443.2585,359.08508,695.10583,789547.25,44528
2013-11-26 20:10:00+01:00,1345.3319,1208.9579,1377.4026,358.71475,946.1781,780941.5,45098
2013-11-26 20:20:00+01:00,1315.438,1077.7881,1426.9305,375.60925,701.94403,768387.4,43938
2013-11-26 20:30:00+01:00,1566.8601,1092.2823,1318.635,300.99207,752.97595,777396.6,43107
2013-11-26 20:40:00+01:00,2038.0314,1257.3265,1297.8458,276.3258,848.45404,775911.2,41796
2013-11-26 20:50:00+01:00,1066.4513,1349.5928,1342.3064,305.64532,751.04474,762698.7,39174
2013-11-26 21:00:00+01:00,1026.5613,1022.27716,1394.8472,295.07782,898.60144,772882.44,39883
2013-11-26 21:10:00+01:00,900.9712,998.4168,1097.2341,267.83298,876.0251,769390.7,38787
2013-11-26 21:20:00+01:00,1012.8914,974.95636,1245.9104,330.21973,896.1044,746209.4,38948
2013-11-26 21:30:00+01:00,1194.4338,1019.4636,1075.8102,290.45895,888.8417,755274.2,37724
2013-11-26 21:40:00+01:00,983.6249,1196.9026,1066.1713,257.589,966.9187,754205.3,35687
2013-11-26 21:50:00+01:00,848.31946,672.4606,1018.00916,344.2822,1018.77106,736575.6,35961
2013-11-26 22:00:00+01:00,1091.0228,657.169,846.5474,299.8206,1005.7872,744751.8,35742
2013-11-26 22:10:00+01:00,969.4983,786.4521,931.9607,294.9454,921.39233,732350.44,34525
2013-11-26 22:20:00+01:00,694.2185,945.6006,948.432,397.34222,956.80273,713956.56,34237
2013-11-26 22:30:00+01:00,668.2952,717.23956,940.3894,468.1734,845.3442,708238.0,33767
2013-11-26 22:40:00+01:00,581.7428,601.6996,839.61743,387.00702,861.379,686178.44,33791
2013-11-26 22:50:00+01:00,502.9335,572.368,739.2669,278.8556,742.8014,662759.0,32898
2013-11-26 23:00:00+01:00,478.99295,556.2744,787.32355,302.8482,1126.8647,660829.75,31122
2013-11-26 23:10:00+01:00,425.2024,555.43274,734.6303,251.43631,1060.4247,639093.75,29672
2013-11-26 23:20:00+01:00,474.0051,583.63306,690.0541,316.37357,852.74164,629338.75,29019
2013-11-26 23:30:00+01:00,402.12006,481.91153,753.46606,299.05148,845.83014,616273.56,29264
2013-11-26 23:40:00+01:00,462.28638,490.13214,667.66473,223.28064,719.3022,596329.94,27160
2013-11-26 23:50:00+01:00,453.47644,525.97455,659.00275,296.62238,665.98395,568388.94,24557
2013-11-27 00:00:00+01:00,455.29218,449.71893,646.4466,216.17017,631.10254,562569.56,25674
2013-11-27 00:10:00+01:00,382.2891,460.23376,650.08954,237.11348,581.29144,535282.9,24100
2013-11-27 00:20:00+01:00,423.69736,630.59296,592.72955,245.582,516.6017,521788.97,22852
2013-11-27 00:30:00+01:00,275.62808,418.68094,615.14703,206.51205,527.7504,508690.72,21502
2013-11-27 00:40:00+01:00,278.7113,442.67474,547.6836,213.55725,494.14362,486716.6,20469
2013-11-27 00:50:00+01:00,242.46797,369.61456,486.11728,168.11328,484.7351,471708.16,20374
2013-11-27 01:00:00+01:00,284.78525,371.1902,508.66275,362.1735,535.2198,535031.4,22020
2013-11-27 01:10:00+01:00,251.5382,393.1488,505.17517,142.50772,430.0179,431461.5,19038
2013-11-27 01:20:00+01:00,255.08386,479.50217,446.04865,177.63564,401.45862,436022.6,18290
2013-11-27 01:30:00+01:00,234.87872,329.22018,442.70578,154.41495,396.03638,429208.53,17217
2013-11-27 01:40:00+01:00,236.3091,405.8927,461.4272,143.54964,368.69067,411395.28,17946
2013-11-27 01:50:00+01:00,242.08844,300.9699,442.3108,162.64969,349.07974,397932.3,16315
2013-11-27 02:00:00+01:00,242.215,320.75607,444.2886,152.85945,352.91095,398859.22,17079
2013-11-27 02:10:00+01:00,234.53003,364.29062,435.10788,147.15211,321.89505,381804.9,16950
2013-11-27 02:20:00+01:00,252.96259,275.46875,413.90137,135.619,318.65494,367621.53,15592
2013-11-27 02:30:00+01:00,271.2222,312.38776,414.04285,143.5491,303.10257,369783.44,15764
2013-11-27 02:40:00+01:00,241.85864,345.33423,408.6124,153.78838,276.99622,358005.53,15980
2013-11-27 02:50:00+01:00,220.80927,303.63046,387.69052,136.23967,265.4173,349617.0,15764
2013-11-27 03:00:00+01:00,214.1204,289.83896,426.07336,143.58432,262.39767,355671.44,16276
2013-11-27 03:10:00+01:00,212.98837,339.6643,408.582,137.83566,247.37247,343221.84,16278
2013-11-27 03:20:00+01:00,207.51865,295.59943,402.87216,133.22487,249.70529,332370.3,15876
2013-11-27 03:30:00+01:00,212.41043,285.90244,403.90735,138.16777,266.01468,334800.25,15848
2013-11-27 03:40:00+01:00,213.10254,325.1621,408.69925,133.68518,235.68654,334472.44,16649
2013-11-27 03:50:00+01:00,210.85835,295.5863,397.6661,130.48152,237.97745,325138.7,15847
2013-11-27 04:00:00+01:00,219.77753,304.77615,385.70007,140.09935,246.43982,325878.9,16499
2013-11-27 04:10:00+01:00,200.92377,442.14835,415.06308,128.73485,228.95667,318448.66,16844
2013-11-27 04:20:00+01:00,233.99846,279.23917,389.06607,140.0346,240.33061,313913.84,16741
2013-11-27 04:30:00+01:00,191.17076,307.49585,385.24442,148.30148,244.4845,317251.4,17534
2013-11-27 04:40:00+01:00,206.41516,321.371,398.6256,131.302,237.04149,310607.9,18114
2013-11-27 04:50:00+01:00,232.88705,275.8069,375.54874,138.73703,231.76987,308580.9,17987
2013-11-27 05:00:00+01:00,200.8094,278.19492,392.3145,140.81459,222.50616,319733.25,19166
2013-11-27 05:10:00+01:00,230.67993,309.7973,393.35504,122.862495,241.32498,317425.94,18425
2013-11-27 05:20:00+01:00,236.65617,274.60153,386.1675,125.6081,228.71599,313684.16,19760
2013-11-27 05:30:00+01:00,204.26064,268.31287,395.83292,137.16646,224.66502,324280.16,20122
2013-11-27 05:40:00+01:00,251.58456,320.57043,407.26578,135.49982,243.392,324834.12,19190
2013-11-27 05:50:00+01:00,261.3581,283.54333,383.97534,134.17876,245.09125,326268.94,19960
2013-11-27 06:00:00+01:00,246.62825,311.52097,430.35794,147.13113,249.19612,342658.84,23327
2013-11-27 06:10:00+01:00,253.65254,319.64917,411.33237,136.07704,245.44646,350766.88,24411
2013-11-27 06:20:00+01:00,280.11798,306.11044,400.01785,125.47717,272.99008,354942.5,25490
2013-11-27 06:30:00+01:00,228.73213,314.99948,422.56747,153.72665,280.0732,377961.25,28246
2013-11-27 06:40:00+01:00,262.5071,381.75177,424.0655,142.90692,275.059,400280.5,29541
2013-11-27 06:50:00+01:00,265.93622,366.28296,515.94366,159.04802,283.6474,424417.94,29860
2013-11-27 07:00:00+01:00,443.9268,376.20642,498.12488,173.83078,300.52643,462296.38,31972
2013-11-27 07:10:00+01:00,305.54785,370.5689,501.79428,173.47337,319.9904,491834.06,36173
2013-11-27 07:20:00+01:00,272.74417,371.83752,551.5239,162.40767,364.46335,532055.3,36053
2013-11-27 07:30:00+01:00,372.16656,482.54935,577.1008,223.62654,428.68137,582124.56,36776
2013-11-27 07:40:00+01:00,366.921,604.05975,629.34314,208.37598,395.1112,627429.7,39987
2013-11-27 07:50:00+01:00,355.99353,613.2148,684.7879,230.59613,397.81235,663993.2,38562
2013-11-27 08:00:00+01:00,360.5849,782.6648,825.4,279.66846,515.4105,709964.2,43396
2013-11-27 08:10:00+01:00,449.3696,1142.5564,1053.335,289.8888,537.9887,739839.6,44519
2013-11-27 08:20:00+01:00,653.59235,777.83374,1308.8037,300.15768,489.843,758229.06,45427
2013-11-27 08:30:00+01:00,845.30914,1038.1515,1215.7173,384.29706,692.4401,778887.56,45401
2013-11-27 08:40:00+01:00,861.608,1318.4775,1589.909,475.84906,552.32947,799203.2,47569
2013-11-27 08:50:00+01:00,720.0957,1262.7727,1764.5916,418.92145,654.11017,805951.0,50635
2013-11-27 09:00:00+01:00,1102.6837,1610.591,2018.046,433.233,666.8717,820356.75,50905
2013-11-27 09:10:00+01:00,940.6306,1560.1924,2183.195,445.31894,527.70844,829555.2,49634
2013-11-27 09:20:00+01:00,1016.48364,1397.123,2134.2395,439.95538,464.5606,826905.6,49891
2013-11-27 09:30:00+01:00,1039.9419,1536.3625,2336.4202,540.1655,526.7811,842233.94,50661
2013-11-27 09:40:00+01:00,1107.9241,1911.4526,2760.8064,644.8948,437.82053,839585.06,50370
2013-11-27 09:50:00+01:00,1179.2334,1980.3314,2643.4734,531.8876,533.98474,843532.06,51618
2013-11-27 10:00:00+01:00,1288.8202,1762.0565,2500.3235,550.4037,510.96503,863203.0,51109
2013-11-27 10:10:00+01:00,1197.725,1757.32,2784.1006,574.19934,467.2279,853029.2,51690
2013-11-27 10:20:00+01:00,1638.1672,1973.7196,2868.434,672.0298,528.7678,861738.75,52604
2013-11-27 10:30:00+01:00,1479.3054,2059.9897,2673.4307,632.9836,509.9302,874318.9,51604
2013-11-27 10:40:00+01:00,1383.382,1849.5854,2919.436,660.0411,550.5148,876100.4,51732
2013-11-27 10:50:00+01:00,1560.0785,2567.9646,2753.25,536.50104,535.06824,872469.06,49347
2013-11-27 11:00:00+01:00,1552.8888,2132.7222,2823.67,571.1682,444.511,892173.8,51728
2013-11-27 11:10:00+01:00,1684.0842,2226.8682,3438.0798,506.53162,525.71045,891147.0,50888
2013-11-27 11:20:00+01:00,1741.3567,2102.1045,2750.0554,460.27167,568.8641,882145.25,51936
2013-11-27 11:30:00+01:00,1985.2617,2216.4944,3070.0525,473.07373,518.21484,894909.9,50065
2013-11-27 11:40:00+01:00,1880.3252,2202.9075,3272.9595,492.82452,509.32965,906070.2,51231
2013-11-27 11:50:00+01:00,2212.2988,2663.0195,3560.7402,507.12265,514.74603,902418.0,49747
2013-11-27 12:00:00+01:00,2279.2593,2424.2043,3233.302,636.65045,550.3664,908084.75,49826
2013-11-27 12:10:00+01:00,2057.1843,2730.305,3276.2983,741.1827,515.4965,891933.3,53273
2013-11-27 12:20:00+01:00,2163.9536,2462.9377,3329.0754,681.8939,466.6955,901092.1,48170
2013-11-27 12:30:00+01:00,2640.0186,2342.1748,3714.4097,679.7954,556.5209,934192.3,44956
2013-11-27 12:40:00+01:00,2663.2031,2378.7302,4079.1882,689.2817,519.12885,939810.7,47661
2013-11-27 12:50:00+01:00,2816.362,2401.27,3733.4978,672.7882,558.3178,927411.0,45786
2013-11-27 13:00:00+01:00,2585.8538,2765.0078,3891.186,704.05835,574.44714,949338.4,45689
2013-11-27 13:10:00+01:00,2481.6672,2745.1995,4442.0957,649.9384,487.20734,943917.5,47438
2013-11-27 13:20:00+01:00,3088.1123,3084.7776,3641.1375,686.99915,551.1966,937250.25,50768
2013-11-27 13:30:00+01:00,3071.624,2999.293,3636.4695,647.52185,692.817,970003.8,51087
2013-11-27 13:40:00+01:00,3131.2317,3153.395,3759.9504,701.2043,774.9146,972926.44,48252
2013-11-27 13:50:00+01:00,3379.3257,3147.3599,3981.401,643.5975,639.5881,966399.25,47477
2013-11-27 14:00:00+01:00,3974.6816,2941.403,3629.7056,694.26697,557.5118,980003.0,52170
2013-11-27 14:10:00+01:00,3499.7415,3000.4746,3924.9539,690.61755,680.46497,961582.8,51257
2013-11-27 14:20:00+01:00,3387.844,2999.5417,3675.9116,663.54767,715.95776,948384.56,47765
2013-11-27 14:30:00+01:00,3140.2937,3272.5417,3554.4905,640.8951,585.80054,954536.8,52695
2013-11-27 14:40:00+01:00,3252.874,2737.2341,3405.1877,613.25244,551.18604,930385.8,50102
2013-11-27 14:50:00+01:00,2865.8137,2787.862,3418.165,564.45984,561.7298,914179.94,48457
2013-11-27 15:00:00+01:00,2763.1309,2732.6655,3151.167,712.1702,565.412,928092.0,50622
2013-11-27 15:10:00+01:00,2685.4312,2418.3594,3552.2078,672.3389,705.6872,911979.9,53078
2013-11-27 15:20:00+01:00,3802.4268,2659.7983,3464.2021,585.8806,682.0008,913820.3,51511
2013-11-27 15:30:00+01:00,3292.8604,2833.6455,3604.5525,702.58075,618.6858,923563.2,50357
2013-11-27 15:40:00+01:00,2798.618,2701.3445,3550.0178,699.11224,590.4551,909494.6,50504
2013-11-27 15:50:00+01:00,2514.1255,2857.1294,3124.1313,642.21173,530.0179,896810.0,51151
2013-11-27 16:00:00+01:00,2571.7993,2576.3015,3192.4292,714.7098,568.2405,914700.06,50648
2013-11-27 16:10:00+01:00,2658.5466,2768.313,3248.2952,753.8648,617.9657,912083.75,50913
2013-11-27 16:20:00+01:00,2905.4675,2781.9958,3218.981,703.8548,657.29095,950991.56,51133
2013-11-27 16:30:00+01:00,2596.692,2853.1277,3003.5632,641.0377,667.1895,890882.4,49412
2013-11-27 16:40:00+01:00,2753.5737,2980.92,3307.1152,572.5908,582.4253,902577.25,51190
2013-11-27 16:50:00+01:00,2857.7957,2505.4614,3213.4941,537.4759,588.9675,898963.44,50979
2013-11-27 17:00:00+01:00,2874.3481,2489.7666,3127.1226,547.29956,518.25275,895482.9,50413
2013-11-27 17:10:00+01:00,2955.696,2417.93,3291.6506,553.5017,587.9338,911217.75,50210
2013-11-27 17:20:00+01:00,3323.993,2481.5952,3022.0984,553.5231,559.8663,907033.7,47827
2013-11-27 17:30:00+01:00,2723.5693,2492.3452,2837.9834,615.33093,552.0728,900597.4,50158
2013-11-27 17:40:00+01:00,2706.947,2560.566,2925.736,625.3263,591.20087,911482.56,51054
2013-11-27 17:50:00+01:00,2491.6643,2385.2698,2788.7595,610.6031,610.9846,914070.75,48389
2013-11-27 18:00:00+01:00,2509.1636,2919.751,2660.0105,555.1318,643.4971,913077.44,48789
2013-11-27 18:10:00+01:00,2171.3076,2798.3188,2488.9275,524.1131,629.7244,923466.75,47738
2013-11-27 18:20:00+01:00,2640.0923,2604.2964,2430.7593,518.624,546.2088,903463.4,47560
2013-11-27 18:30:00+01:00,2315.0876,2574.506,2362.4717,462.37964,668.6177,898889.1,48477
2013-11-27 18:40:00+01:00,2187.9653,2383.0554,2359.2905,497.70145,687.8494,884178.3,49503
2013-11-27 18:50:00+01:00,2213.2817,2381.9893,2112.1553,512.8638,714.19824,878575.6,48667
2013-11-27 19:00:00+01:00,2192.4207,2347.5818,1924.0964,437.8162,626.8135,854892.9,49648
2013-11-27 19:10:00+01:00,2521.2695,2639.2222,2148.921,499.88718,746.1589,847413.8,48255
2013-11-27 19:20:00+01:00,2045.3477,2028.9761,1844.3217,451.24268,1047.9655,823784.0,46463
2013-11-27 19:30:00+01:00,1714.6038,1715.4603,1861.2493,455.7043,864.7846,814847.3,47138
2013-11-27 19:40:00+01:00,1832.566,1712.6323,1769.6562,488.5834,846.5091,809122.0,47422
2013-11-27 19:50:00+01:00,1759.7897,1711.694,1663.0005,398.212,797.02423,785936.8,46705
2013-11-27 20:00:00+01:00,1656.7885,1812.4729,1674.6542,377.93286,783.83124,772726.75,44519
2013-11-27 20:10:00+01:00,1264.176,1777.0713,1528.2092,398.54953,914.6319,779394.4,44186
2013-11-27 20:20:00+01:00,1658.4236,2513.1829,1223.2988,355.68384,843.97504,768965.8,43060
2013-11-27 20:30:00+01:00,1659.9187,1490.1799,1199.5759,368.339,1085.9097,755923.3,41619
2013-11-27 20:40:00+01:00,1098.4243,1356.3317,1282.3484,418.5033,876.0215,753005.8,40689
2013-11-27 20:50:00+01:00,1263.5522,1130.3793,1504.5444,421.8208,803.91504,747530.25,38595
2013-11-27 21:00:00+01:00,950.2039,1071.6166,1201.8457,338.72546,807.1305,748790.1,37580
2013-11-27 21:10:00+01:00,1041.8153,1288.8738,1034.0062,443.9403,960.9227,756727.25,39569
2013-11-27 21:20:00+01:00,993.2498,1152.4056,922.61383,366.97595,940.95013,740573.3,37744
2013-11-27 21:30:00+01:00,793.8704,1117.3761,905.8085,384.11917,980.53986,735989.25,37613
2013-11-27 21:40:00+01:00,1004.8457,1148.7688,998.70013,295.75174,945.3916,732155.3,37406
2013-11-27 21:50:00+01:00,714.67737,1380.8905,814.5322,362.4881,911.8282,726755.9,36352
2013-11-27 22:00:00+01:00,859.6718,1167.0348,803.0507,350.25983,890.3529,714736.9,33717
2013-11-27 22:10:00+01:00,517.45746,1057.138,863.98944,371.66125,867.5138,707338.9,33593
2013-11-27 22:20:00+01:00,498.4035,871.99426,794.86096,349.9559,937.25946,697600.3,32247
2013-11-27 22:30:00+01:00,515.3661,932.97974,735.92316,361.58472,929.9369,688098.0,31178
2013-11-27 22:40:00+01:00,401.10114,816.1268,800.49194,284.13885,912.6544,673508.2,33789
2013-11-27 22:50:00+01:00,466.37396,859.5246,630.51904,274.69742,815.4975,661147.4,30173
2013-11-27 23:00:00+01:00,377.0375,909.86884,676.9076,272.94812,927.7819,647943.25,29579
2013-11-27 23:10:00+01:00,558.0228,1812.3755,672.8195,241.12657,911.37494,638450.5,29739
2013-11-27 23:20:00+01:00,482.5078,763.8018,599.3464,251.6399,1022.9626,622534.94,30670
2013-11-27 23:30:00+01:00,440.39276,699.01556,505.87906,235.88092,781.4191,603551.5,27961
2013-11-27 23:40:00+01:00,321.686,639.4625,596.8234,236.48901,682.5451,583681.8,27142
2013-11-27 23:50:00+01:00,347.4177,571.8877,572.23157,238.09053,677.0323,560530.06,27316
2013-11-28 00:00:00+01:00,307.4655,784.4592,518.51575,236.53102,771.4142,543661.6,24355
2013-11-28 00:10:00+01:00,266.78427,812.27466,626.4807,209.5901,1053.0922,527550.6,22938
2013-11-28 00:20:00+01:00,380.05017,1316.1016,661.57806,220.02148,563.3866,504593.94,23490
2013-11-28 00:30:00+01:00,290.9719,756.8237,479.98282,195.71642,557.4215,488466.84,23549
2013-11-28 00:40:00+01:00,280.8152,535.2058,535.63,172.7223,537.03,474439.9,21526
2013-11-28 00:50:00+01:00,241.7878,434.0122,544.57886,201.9816,495.56567,451780.75,20903
2013-11-28 01:00:00+01:00,235.21147,506.84387,574.73065,179.5258,499.72623,446407.56,21923
2013-11-28 01:10:00+01:00,197.42253,462.31436,632.35266,178.87827,499.70026,434040.22,19489
2013-11-28 01:20:00+01:00,270.89468,442.64322,513.23987,162.72038,452.6202,418715.9,18822
2013-11-28 01:30:00+01:00,245.97804,500.92392,481.56985,180.23521,435.13852,413984.5,18601
2013-11-28 01:40:00+01:00,220.84859,417.19736,615.63983,161.59831,414.13693,408074.9,17412
2013-11-28 01:50:00+01:00,227.663,380.62234,443.0262,152.39944,364.0069,393293.5,17545
2013-11-28 02:00:00+01:00,218.87218,419.57333,426.74,156.74112,363.72485,383633.97,17231
2013-11-28 02:10:00+01:00,177.45218,386.02655,477.29993,149.04448,365.61026,361114.47,16453
2013-11-28 02:20:00+01:00,224.18546,366.14682,434.12616,144.5909,347.8174,355242.47,16076
2013-11-28 02:30:00+01:00,214.59383,399.59586,407.1375,135.3452,319.52075,361153.3,17539
2013-11-28 02:40:00+01:00,176.09889,383.73907,478.4129,138.23927,300.9224,353044.0,17372
2013-11-28 02:50:00+01:00,240.88835,316.78302,398.6506,139.77173,243.5981,338317.28,16825
2013-11-28 03:00:00+01:00,298.8882,651.97955,532.3392,135.37193,384.61603,358936.62,17195
2013-11-28 03:10:00+01:00,268.03848,493.90515,537.21826,141.68443,504.80908,349068.62,17768
2013-11-28 03:20:00+01:00,237.96425,407.67615,457.7709,134.03589,310.0437,329194.97,16821
2013-11-28 03:30:00+01:00,185.81348,363.22583,369.3016,127.53722,216.10469,319607.3,16367
2013-11-28 03:40:00+01:00,168.28346,371.1029,479.71533,136.12741,254.92136,328497.28,17708
2013-11-28 03:50:00+01:00,229.937,353.45312,418.84814,134.20291,273.768,317062.28,15445
2013-11-28 04:00:00+01:00,173.84143,385.37952,355.5034,127.554115,210.0047,311963.7,16727
2013-11-28 04:10:00+01:00,176.61983,347.0486,443.62094,139.1488,243.47409,314363.06,16292
2013-11-28 04:20:00+01:00,210.4809,362.11017,415.32413,129.03386,254.81491,310893.88,16191
2013-11-28 04:30:00+01:00,170.65253,346.559,371.0475,120.06842,208.0292,302392.3,16672
2013-11-28 04:40:00+01:00,175.82266,352.77972,436.61844,130.41011,252.3096,309286.25,16297
2013-11-28 04:50:00+01:00,204.43709,388.05328,416.95587,129.09074,244.83617,305124.0,18159
2013-11-28 05:00:00+01:00,178.40987,376.9602,372.84308,113.08229,215.23956,303505.62,18435
2013-11-28 05:10:00+01:00,160.03426,354.86395,434.13052,128.21327,214.87196,309993.03,18357
2013-11-28 05:20:00+01:00,205.98488,357.7255,422.81836,134.79617,210.37386,307415.1,19678
2013-11-28 05:30:00+01:00,193.96332,399.62195,414.8466,119.801895,219.91582,308774.78,19710
2013-11-28 05:40:00+01:00,171.01654,390.90775,463.673,130.08554,233.07501,320563.66,20237
2013-11-28 05:50:00+01:00,203.73906,328.35153,411.697,135.46042,212.37518,316296.34,20850
2013-11-28 06:00:00+01:00,177.63872,374.604,403.18994,114.21366,242.56862,330414.53,22615
2013-11-28 06:10:00+01:00,177.9231,379.41534,462.93552,141.87529,244.81256,341794.34,23695
2013-11-28 06:20:00+01:00,210.91199,357.1475,400.7547,131.06592,233.18317,350744.34,25462
2013-11-28 06:30:00+01:00,190.53531,405.3729,423.19916,143.25941,244.89998,363813.9,26432
2013-11-28 06:40:00+01:00,253.7232,450.99414,479.41458,131.06815,283.52792,390350.9,26891
